"","05-15","05-16","05-17","05-18","05-19","05-20","05-21","05-22","05-23","05-24","05-25","05-26","05-27","05-28","05-29","05-30","05-31","06-01","06-02","06-03","06-04","06-05","06-06","06-07","06-08","06-09","06-10","06-11","06-12","06-13","06-14","06-15","06-16","06-17","06-18","06-19","06-20","06-21","06-22","06-23","06-24","06-25","06-26","06-27","06-28","06-29"
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.1,0.3,0,16.3,20.3,3.7,0.6,0,0,3.9,0,3.8,4.5,1.3,6.9,0.9,0,0,0,7.3,8.1,0.9,0,4.1,0,13.3,7.7
"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.1,0.3,0,16.3,20.3,3.7,0.6,0,0,3.9,0,3.8,4.5,1.3,6.9,0.9,0,0,0,7.3,8.1,0.9,0,4.1,0,13.3,7.7
"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.1,0.3,0,16.3,20.3,3.7,0.6,0,0,3.9,0,3.8,4.5,1.3,6.9,0.9,0,0,0,7.3,8.1,0.9,0,4.1,0,13.3,7.7
"71",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"72",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"73",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"74",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"75",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"76",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"77",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"78",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"79",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"80",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"81",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"82",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"83",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"84",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"85",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"86",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"87",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"88",0,0,0,0.8,0,0,0,0,0,15.5,9.9,0,9.9,0,0,5.7,2,8.3,0,8.3,2.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,14.9,0,0,1.6
"89",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"90",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"91",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"92",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"93",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"94",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"95",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"96",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"97",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"98",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"99",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"100",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"101",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"102",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"103",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"104",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"105",0,1.5,0.7,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0,0.9,1.6,0,3.4,0,0.5,3.4,0,0,1.2,0.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5.2,3.8,2.5,5.2
"106",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"107",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"108",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"109",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"110",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"111",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"112",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"113",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"114",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"115",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"116",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"117",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"118",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"119",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"120",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"121",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"122",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"123",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"124",8.1,11.5,22.9,0,0,0,0,0.8,0,0,0,0,0,0,4.3,0,0,0,3.9,0.6,1.8,1.1,2.8,15.5,2.7,3,0,0,0,0,0,0,0,0,0,3.1,1.5,3.9,0,0,0,0,0,0,0,0
"125",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"126",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"127",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"128",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"129",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"130",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"131",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"132",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"133",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"134",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"135",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"136",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"137",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"138",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"139",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"140",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"141",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"142",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"143",0,1.8,1.2,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,3.8,1.8,0,0,0,0,9.8,18,0,16.5,7.4,3,3,1.8,11,5.1,5.2,0.4,0,7.2,0.8,0,3,4.8,0,0,0
"144",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"145",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,2.8,0,0,0,2.2,0,0,1.3,1.2,0,0,0.6,0,3.5,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0
"164",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"165",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"166",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"167",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"168",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"169",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"170",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"171",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"172",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"173",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"174",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"175",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"176",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"177",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"178",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"179",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
"180",0,0,21.3,18.4,0,1,3,0,0,0,0,0,0,0,0,0,35.5,0,7,0,0,0,0,0,0,0,0,0,11.8,1.6,0,0,0,0,6,7.2,1.5,0,0,0,0,0,8.2,0,0,0
